"RPPS","Ano","Eff_ch","Tech_ch","Malmquist"
"ALTO PARAISO DE GOIAS_GO",2019,NA,NA,NA
"AMAPORA_PR",2019,NA,NA,NA
"ANDIRA_PR",2019,NA,NA,NA
"AQUIDAUANA_MS",2019,NA,NA,NA
"ARMACAO DOS BUZIOS_RJ",2019,NA,NA,NA
"ASSIS_SP",2019,NA,NA,NA
"ATALAIA_AL",2019,NA,NA,NA
"BARRO ALTO_GO",2019,NA,NA,NA
"BEBERIBE_CE",2019,NA,NA,NA
"BOA VISTA_RR",2019,NA,NA,NA
"BOM DESPACHO_MG",2019,NA,NA,NA
"CAAPORA_PB",2019,NA,NA,NA
"CAARAPO_MS",2019,NA,NA,NA
"CACADOR_SC",2019,NA,NA,NA
"CACHOEIRINHA_PE",2019,NA,NA,NA
"CAMACARI_BA",2019,NA,NA,NA
"CANTAGALO_RJ",2019,NA,NA,NA
"CARDOSO MOREIRA_RJ",2019,NA,NA,NA
"CARIRIACU_CE",2019,NA,NA,NA
"CERES_GO",2019,NA,NA,NA
"CERQUEIRA CESAR_SP",2019,NA,NA,NA
"CHOPINZINHO_PR",2019,NA,NA,NA
"CONCEICAO DE MACABU_RJ",2019,NA,NA,NA
"CRATO_CE",2019,NA,NA,NA
"CRUZEIRO DO OESTE_PR",2019,NA,NA,NA
"CURITIBANOS_SC",2019,NA,NA,NA
"DEMERVAL LOBAO_PI",2019,NA,NA,NA
"DOMINGOS MARTINS_ES",2019,NA,NA,NA
"DUAS BARRAS_RJ",2019,NA,NA,NA
"ENTRE-IJUIS_RS",2019,NA,NA,NA
"ESCADA_PE",2019,NA,NA,NA
"ESPERA FELIZ_MG",2019,NA,NA,NA
"ESPERANTINA_PI",2019,NA,NA,NA
"ESPIGAO DO OESTE_RO",2019,NA,NA,NA
"EUSEBIO_CE",2019,NA,NA,NA
"FERNANDOPOLIS_SP",2019,NA,NA,NA
"FLORIANOPOLIS_SC",2019,NA,NA,NA
"FORMOSA_GO",2019,NA,NA,NA
"FOZ DO IGUACU_PR",2019,NA,NA,NA
"GOIANIRA_GO",2019,NA,NA,NA
"GOIAS_GO",2019,NA,NA,NA
"GONCALVES_MG",2019,NA,NA,NA
"HOLAMBRA_SP",2019,NA,NA,NA
"IGUATAMA_MG",2019,NA,NA,NA
"IRAUCUBA_CE",2019,NA,NA,NA
"ITACURUBA_PE",2019,NA,NA,NA
"ITAPIPOCA_CE",2019,NA,NA,NA
"IVOTI_RS",2019,NA,NA,NA
"JALES_SP",2019,NA,NA,NA
"JANUARIA_MG",2019,NA,NA,NA
"JAPURA_PR",2019,NA,NA,NA
"JARU_RO",2019,NA,NA,NA
"JOACABA_SC",2019,NA,NA,NA
"LAGOA SECA_PB",2019,NA,NA,NA
"LAGOAO_RS",2019,NA,NA,NA
"LIBERDADE_MG",2019,NA,NA,NA
"LIMEIRA_SP",2019,NA,NA,NA
"MAFRA_SC",2019,NA,NA,NA
"MANGARATIBA_RJ",2019,NA,NA,NA
"MANTENA_MG",2019,NA,NA,NA
"MARABA_PA",2019,NA,NA,NA
"MARACAJU_MS",2019,NA,NA,NA
"MARILIA_SP",2019,NA,NA,NA
"MARINGA_PR",2019,NA,NA,NA
"MATO GROSSO_MT",2019,NA,NA,NA
"MATO GROSSO DO SUL_MS",2019,NA,NA,NA
"MEDIANEIRA_PR",2019,NA,NA,NA
"MILAGRES_CE",2019,NA,NA,NA
"MINACU_GO",2019,NA,NA,NA
"MIRA ESTRELA_SP",2019,NA,NA,NA
"MONTE ALEGRE DE MINAS_MG",2019,NA,NA,NA
"MORENO_PE",2019,NA,NA,NA
"MORRO AGUDO_SP",2019,NA,NA,NA
"NOVA ESPERANCA DO SUL_RS",2019,NA,NA,NA
"NOVO HORIZONTE DO OESTE_RO",2019,NA,NA,NA
"OLIVEIRA_MG",2019,NA,NA,NA
"OSORIO_RS",2019,NA,NA,NA
"PALMEIRA D'OESTE_SP",2019,NA,NA,NA
"PARAIBUNA_SP",2019,NA,NA,NA
"PARAIPABA_CE",2019,NA,NA,NA
"PARISI_SP",2019,NA,NA,NA
"PAROBE_RS",2019,NA,NA,NA
"PATOS_PB",2019,NA,NA,NA
"PATY DO ALFERES_RJ",2019,NA,NA,NA
"PIAUI_PI",2019,NA,NA,NA
"PICOS_PI",2019,NA,NA,NA
"PIRACAIA_SP",2019,NA,NA,NA
"POSSE_GO",2019,NA,NA,NA
"QUEIMADOS_RJ",2019,NA,NA,NA
"RIACHINHO_MG",2019,NA,NA,NA
"RIBEIRAO PIRES_SP",2019,NA,NA,NA
"RIO BRILHANTE_MS",2019,NA,NA,NA
"RIO NEGRINHO_SC",2019,NA,NA,NA
"SAGRADA FAMILIA_RS",2019,NA,NA,NA
"SANTA FE DO SUL_SP",2019,NA,NA,NA
"SANTA MARIA DE JETIBA_ES",2019,NA,NA,NA
"SANTANA DO CARIRI_CE",2019,NA,NA,NA
"SANTO ANDRE_SP",2019,NA,NA,NA
"SANTO ANTONIO DA PATRULHA_RS",2019,NA,NA,NA
"SAO FRANCISCO DE ASSIS_RS",2019,NA,NA,NA
"SAO JOAO DA LAGOA_MG",2019,NA,NA,NA
"SAO MANUEL_SP",2019,NA,NA,NA
"SERRA CAIADA (ANTIGO PRESIDENTE JUSCELINO)_RN",2019,NA,NA,NA
"SOLONOPOLE_CE",2019,NA,NA,NA
"SUME_PB",2019,NA,NA,NA
"TAIO_SC",2019,NA,NA,NA
"TAUA_CE",2019,NA,NA,NA
"TAUBATE_SP",2019,NA,NA,NA
"TRAJANO DE MORAES_RJ",2019,NA,NA,NA
"TRES MARIAS_MG",2019,NA,NA,NA
"TUPANCIRETA_RS",2019,NA,NA,NA
"TURMALINA_MG",2019,NA,NA,NA
"VARJAO DE MINAS_MG",2019,NA,NA,NA
"VARRE-SAI_RJ",2019,NA,NA,NA
"VIANA_ES",2019,NA,NA,NA
"VICOSA_MG",2019,NA,NA,NA
"ALTO PARAISO DE GOIAS_GO",2020,0.91170280319464,1.07841740522409,0.983196171356694
"AMAPORA_PR",2020,0.887220484753716,1.18008104318737,1.04699207518537
"ANDIRA_PR",2020,2.39574619519476,0.910727319965648,2.18187151166762
"AQUIDAUANA_MS",2020,2.37615621900272,0.469211340938148,1.11491944579679
"ARMACAO DOS BUZIOS_RJ",2020,0.974417892043115,0.457756527662043,0.446046150753424
"ASSIS_SP",2020,0.756602683128693,1.34873044038377,1.02045307001171
"ATALAIA_AL",2020,1.26003652754079,0.845070087275799,1.06481917829959
"BARRO ALTO_GO",2020,1.07126994074047,0.902105046828566,0.966398020057715
"BEBERIBE_CE",2020,0.839158863662886,0.738117279966243,0.619397657906412
"BOA VISTA_RR",2020,1,NA,NA
"BOM DESPACHO_MG",2020,2.15331751915138,0.756434240469062,1.628843102088
"CAAPORA_PB",2020,0.762701902957888,0.76960497228113,0.58697917688467
"CAARAPO_MS",2020,1.22746707682603,0.938291378247171,1.15172177526812
"CACADOR_SC",2020,1.36790491446909,0.279870965889391,0.382836869657308
"CACHOEIRINHA_PE",2020,1.26623092025987,1.06466838532127,1.34811602931694
"CAMACARI_BA",2020,0.954556409384851,0.930177363507072,0.887906764200378
"CANTAGALO_RJ",2020,0.972794759046689,0.842129675936554,0.819219335188766
"CARDOSO MOREIRA_RJ",2020,1.60271257033722,0.739233160750952,1.18477827914567
"CARIRIACU_CE",2020,0.916561757700022,1.04547314185626,0.958240700527933
"CERES_GO",2020,0.942869904984895,0.881883444739712,0.831501359749485
"CERQUEIRA CESAR_SP",2020,0.996238390437779,0.87461864617595,0.871328672313197
"CHOPINZINHO_PR",2020,1,1.57101117643243,1.57101117643243
