"RPPS","Ano","Grupo","Eficiencia"
"CACADOR_SC",2020,"todos_2020",0.644873465500655
"CAMACARI_BA",2020,"todos_2020",0.704767197184204
"CAMPANHA_MG",2020,"todos_2020",0.850797273437602
"CAMPO FORMOSO_BA",2020,"todos_2020",0.649529491147994
"CANOINHAS_SC",2020,"todos_2020",0.749260447452135
"CANTAGALO_RJ",2020,"todos_2020",0.70171932329534
"CARIRIACU_CE",2020,"todos_2020",0.780061111819312
"CARMO DO CAJURU_MG",2020,"todos_2020",0.736066577413142
"CARMO DO PARANAIBA_MG",2020,"todos_2020",0.723400778972005
"CASCAVEL_CE",2020,"todos_2020",0.744518100194734
"CAXIAS DO SUL_RS",2020,"todos_2020",0.5352439843286
"CERQUEIRA CESAR_SP",2020,"todos_2020",0.621501245469373
"CHAPADAO DO SUL_MS",2020,"todos_2020",0.828955607839729
"CONCEICAO DA BARRA_ES",2020,"todos_2020",1
"CORBELIA_PR",2020,"todos_2020",0.910774720435133
"COROMANDEL_MG",2020,"todos_2020",0.729051583018897
"DOM PEDRITO_RS",2020,"todos_2020",0.684421302257292
"DUAS BARRAS_RJ",2020,"todos_2020",0.893527375501481
"ENCRUZILHADA DO SUL_RS",2020,"todos_2020",0.735094535655584
"ESTANCIA VELHA_RS",2020,"todos_2020",0.660542427848327
"FERNANDOPOLIS_SP",2020,"todos_2020",0.493642742375811
"FLORIANOPOLIS_SC",2020,"todos_2020",0.244556548513506
"FORMIGA_MG",2020,"todos_2020",0.773609108460342
"FRANCISCO SA_MG",2020,"todos_2020",0.782223872364813
"GARRUCHOS_RS",2020,"todos_2020",1
"GODOY MOREIRA_PR",2020,"todos_2020",0.961012133108763
"GOIAS_GO",2020,"todos_2020",0.498587998056469
"GONCALVES_MG",2020,"todos_2020",0.909976177990083
"GUAJARA-MIRIM_RO",2020,"todos_2020",0.829082433289033
"GUAPORE_RS",2020,"todos_2020",0.917028327497314
"GUARANIACU_PR",2020,"todos_2020",0.780344098485718
"HOLAMBRA_SP",2020,"todos_2020",0.855456810606093
"IGARACU DO TIETE_SP",2020,"todos_2020",0.883957867279742
"IGUABA GRANDE_RJ",2020,"todos_2020",0.873607070212278
"INDAIAL_SC",2020,"todos_2020",0.645421806217407
"IPIGUA_SP",2020,"todos_2020",0.984683728484803
"IRAUCUBA_CE",2020,"todos_2020",0.799599998824948
"ITAPIRA_SP",2020,"todos_2020",0.580471165787179
"ITUVERAVA_SP",2020,"todos_2020",0.88501614842019
"IVOTI_RS",2020,"todos_2020",0.731817833499027
"JABOATAO DOS GUARARAPES_PE",2020,"todos_2020",0.370268583493097
"JACOBINA_BA",2020,"todos_2020",0.599227468415484
"JAPURA_PR",2020,"todos_2020",0.788408962239202
"JUATUBA_MG",2020,"todos_2020",0.690327509042329
"LAJEADO_RS",2020,"todos_2020",0.505081762903776
"LAPA_PR",2020,"todos_2020",0.627717328223486
"LONDRINA_PR",2020,"todos_2020",0.264383349995732
"MAFRA_SC",2020,"todos_2020",0.679419861324386
"MARABA_PA",2020,"todos_2020",0.938144001884175
"MARACAJU_MS",2020,"todos_2020",0.819459668587149
"MARINGA_PR",2020,"todos_2020",0.557596794907604
"MATO GROSSO_MT",2020,"todos_2020",0.259218462087137
"MIGUEL PEREIRA_RJ",2020,"todos_2020",0.763788180848634
"MILAGRES_CE",2020,"todos_2020",0.859065231545269
"MONTE ALEGRE_RN",2020,"todos_2020",0.724803351583772
"MUNDO NOVO_MS",2020,"todos_2020",0.729693291366096
"NATAL_RN",2020,"todos_2020",0.867124522880709
"NOVA ANDRADINA_MS",2020,"todos_2020",0.644238096348741
"NOVA ESPERANCA DO SUL_RS",2020,"todos_2020",0.938238561659471
"NOVA FRIBURGO_RJ",2020,"todos_2020",0.931069618957752
"NOVA RESENDE_MG",2020,"todos_2020",0.778809254757183
"NOVA SERRANA_MG",2020,"todos_2020",0.694775278826025
"NOVO ITACOLOMI_PR",2020,"todos_2020",0.970401296020293
"NOVO TIRADENTES_RS",2020,"todos_2020",0.990727945637515
"OLIVEIRA_MG",2020,"todos_2020",0.783715319126348
"OSORIO_RS",2020,"todos_2020",0.825550037867982
"OURO PRETO DO OESTE_RO",2020,"todos_2020",0.843975567978103
"PALMAS_TO",2020,"todos_2020",1
"PALOTINA_PR",2020,"todos_2020",0.739405079766444
"PARANAVAI_PR",2020,"todos_2020",0.69574548586364
"PARAOPEBA_MG",2020,"todos_2020",0.777185778395096
"PARISI_SP",2020,"todos_2020",0.920759232816808
"PATROCINIO_MG",2020,"todos_2020",0.680056930395618
"PATY DO ALFERES_RJ",2020,"todos_2020",1
"PELOTAS_RS",2020,"todos_2020",0.414119528549239
"PERDOES_MG",2020,"todos_2020",0.743875225847162
"PIRAPORA_MG",2020,"todos_2020",0.632328849451037
"PORTO FERREIRA_SP",2020,"todos_2020",0.672735029492069
"PORTO UNIAO_SC",2020,"todos_2020",0.940179150630739
"PRUDENTOPOLIS_PR",2020,"todos_2020",0.881080148757125
"QUATIS_RJ",2020,"todos_2020",0.767842786819123
"QUATRO BARRAS_PR",2020,"todos_2020",0.735548403103441
"RIO BRILHANTE_MS",2020,"todos_2020",0.593005470472493
"RIO CLARO_RJ",2020,"todos_2020",0.999574974197486
"RIO NEGRINHO_SC",2020,"todos_2020",0.88587652399965
"RUBIATABA_GO",2020,"todos_2020",0.678107049868045
"SALETE_SC",2020,"todos_2020",0.924026548202944
"SALGUEIRO_PE",2020,"todos_2020",0.874533136171592
"SANTA MARIA DE JETIBA_ES",2020,"todos_2020",0.852620762697672
"SANTO ANTONIO DA PATRULHA_RS",2020,"todos_2020",0.720100220876076
"SAO FIDELIS_RJ",2020,"todos_2020",0.767744747443976
"SAO GONCALO DO AMARANTE_RN",2020,"todos_2020",0.867597706349817
"SAO JOAO DA LAGOA_MG",2020,"todos_2020",1
"SAO JOSE DO CALCADO_ES",2020,"todos_2020",0.950645626536027
"SAO MANUEL_SP",2020,"todos_2020",0.652758894178606
"SARANDI_PR",2020,"todos_2020",0.778984833095899
"SARZEDO_MG",2020,"todos_2020",0.879537803401542
"SIDROLANDIA_MS",2020,"todos_2020",0.706635176209988
"TAIO_SC",2020,"todos_2020",0.827129577994886
"TERRA RICA_PR",2020,"todos_2020",0.802648714882652
"TEUTONIA_RS",2020,"todos_2020",0.65645273159062
"TIJUCAS DO SUL_PR",2020,"todos_2020",0.750610851000563
"TRINDADE_GO",2020,"todos_2020",0.610377930156179
"TRINDADE DO SUL_RS",2020,"todos_2020",0.876660807665221
"URUTAI_GO",2020,"todos_2020",0.909136479748189
"VARRE-SAI_RJ",2020,"todos_2020",0.844012344951005
"VARZEA PAULISTA_SP",2020,"todos_2020",0.794955384982925
"VIRADOURO_SP",2020,"todos_2020",0.821051824798618
"AGUDO_RS",2021,"todos_2021",0.974654449681244
"ALVINOPOLIS_MG",2021,"todos_2021",0.922470657671491
"ANDIRA_PR",2021,"todos_2021",0.821380229577626
"AQUIDAUANA_MS",2021,"todos_2021",0.96949896292447
"ARACARIGUAMA_SP",2021,"todos_2021",0.853393789011347
"ARAPIRACA_AL",2021,"todos_2021",0.795187183512592
"ARAPOTI_PR",2021,"todos_2021",0.838015966829611
"ARMACAO DOS BUZIOS_RJ",2021,"todos_2021",0.815767015522129
"BAHIA_BA",2021,"todos_2021",0.563175397964054
"BALNEARIO BARRA DO SUL_SC",2021,"todos_2021",0.895149282991314
"BARRA VELHA_SC",2021,"todos_2021",0.870624551663569
"BEBERIBE_CE",2021,"todos_2021",0.883129007720788
"BOA VISTA_RR",2021,"todos_2021",1
"BURITAMA_SP",2021,"todos_2021",0.889628416226451
"BURITICUPU_MA",2021,"todos_2021",0.873064680799573
"BURITIS_RO",2021,"todos_2021",1
"CACADOR_SC",2021,"todos_2021",0.797766816022722
"CAMACARI_BA",2021,"todos_2021",0.8209204187506
"CAMPANHA_MG",2021,"todos_2021",0.933132830711714
"CAMPO FORMOSO_BA",2021,"todos_2021",0.890366739146153
"CANOINHAS_SC",2021,"todos_2021",0.982361947006883
"CANTAGALO_RJ",2021,"todos_2021",0.853051351596774
"CARIRIACU_CE",2021,"todos_2021",0.935190624890301
"CARMO DO CAJURU_MG",2021,"todos_2021",0.880547588273896
"CARMO DO PARANAIBA_MG",2021,"todos_2021",0.87783903893467
"CASCAVEL_CE",2021,"todos_2021",0.857222567780372
"CAXIAS DO SUL_RS",2021,"todos_2021",0.750153096221454
"CERQUEIRA CESAR_SP",2021,"todos_2021",0.800852330146803
"CHAPADAO DO SUL_MS",2021,"todos_2021",0.811721946209204
"CONCEICAO DA BARRA_ES",2021,"todos_2021",0.971628611920651
"CORBELIA_PR",2021,"todos_2021",0.970399619363683
"COROMANDEL_MG",2021,"todos_2021",0.884162435538763
"DOM PEDRITO_RS",2021,"todos_2021",0.922820098367262
"DUAS BARRAS_RJ",2021,"todos_2021",0.912612766387336
"ENCRUZILHADA DO SUL_RS",2021,"todos_2021",0.951607049482718
"ESTANCIA VELHA_RS",2021,"todos_2021",0.810896569156677
"FERNANDOPOLIS_SP",2021,"todos_2021",0.850095152485261
"FLORIANOPOLIS_SC",2021,"todos_2021",0.683277839946267
"FORMIGA_MG",2021,"todos_2021",0.893445780044076
"FRANCISCO SA_MG",2021,"todos_2021",0.923547604175537
"GARRUCHOS_RS",2021,"todos_2021",1
